,sentiment,vi_review
4845,negative,chúc / đg xe cán háng banh hẹn / 1 / đám ma
4846,positive,yêu công khai
4847,positive,ngắn gọn súc tích 😂 😂
4848,negative,vải l
4849,negative,ngôn kiểm soát :))
4850,negative,<someone> 👀
4851,positive,tặng xuyến :)))
4852,positive,nguyễn thanh hiền
4853,positive,đặng đình hiển đỉnh cao :))
4854,positive,đức thắng
4855,negative,hìnn
4856,positive,lệ
4857,positive,khánh huyền bạn c thẳng thắn
4858,positive,xuyến s kì v
4859,positive,dc
4860,positive,tr thu ha m đừng :)))
4861,positive,phạm kiều
4862,positive,trần yếnvy
4863,positive,trần <someone>
4864,positive,vai l =))
4865,positive,thư thư lê 🤭
4866,positive,thúy nga dữ dị
4867,positive,hảo hán
4868,positive,huệ trần chou chou
4869,positive,phương vyhoàng trần
4870,positive,ngắn gọn xúc xích 😂
4871,negative,nhựt minht
4872,negative,quỳnh thị tạ
4873,positive,nguyễn thị duyên 😂
4874,positive,<someone> bậy :))))
4875,positive,thu hà 👍 🏻
4876,positive,mạnh mẽ lắm
4877,positive,thùy dung
4878,positive,lê thị lệ
4879,positive,thẳng thắn
4880,negative,thúy hằng 🤷 ‍ ♀ ️
4881,positive,xuyến yêu
4882,positive,ngắn gọn
4883,negative,diệu linh 🙄
4884,negative,xuyến
4885,positive,lê xuyến lê may mà lê
4886,negative,lan nguyễn
4887,positive,võ việt hòa ừm ...
4888,positive,phạm ngân
4889,positive,nguyễn thi tú 😄
4890,positive,kiệt siêu 😎
4891,positive,nguyễn <someone>
4892,positive,đàm thị <someone> gửi admin 🤣 🤣 🤣
4893,negative,hương su cục :))
4894,negative,"🥲 🥲 🥲 đùa thằng comment video nhá . lớp lướt topic , kéo đọc conment auto phát "" câu trả lời bố đcm m "" 🙂 . t ổn vl 🙂"
4895,positive,đoàn nguyễn nguyễn quỳnhtrang
4896,positive,nguyễn trang nến
4897,negative,nguyễn phương uyên đôi
4898,positive,quynh hoa hoang hien nguyen
4899,negative,🤞
4900,positive,"tiếng căn bản học cải thiện , giao tiếp phương pháp định hướng học ielts follow fb"
4901,positive,hải triều
4902,negative,xuyến sống l 😆 😆
4903,positive,giang yeuhenrynhattrendoi e j lói k
4904,negative,nguyễn chí hiếu
4905,positive,phạm <someone>
4906,positive,phạm đình giang m =))
4907,positive,vũ vũ :))))
4908,positive,thuyet ha kkk
4909,positive,<someone>
4910,positive,thái đức ê nha haha r đấy
4911,positive,bảo trân nguyễn
4912,positive,thien
4913,positive,fiona gallagher
4914,positive,:)))))
4915,positive,hứa quỳnh giao 😆
4916,positive,<someone> 🤣
4917,positive,ảnh ý tui zớiiii
4918,positive,tien =)))
4919,positive,công quỳnh nga đôi ji ko 😌 😌 😌
4920,positive,cục vl :))
4921,positive,nguyễn thu phươgg nè =)))
4922,positive,<someone>
4923,positive,đức
4924,positive,đào chết
4925,positive,:)))
4926,positive,zu woang
4927,positive,diệu diệu =)))))))
4928,positive,con người ta chịu đựng 🤣 🤣 🤣
4929,negative,nguyen nhat
4930,negative,dung boo cty j k
4931,positive,nguyễn ngọc lan 🤓
4932,positive,jency lai tặng nè =))))
4933,positive,bùi xuân thủy áp dụng =))
4934,positive,yến nhi 🤭
4935,positive,sơn trịnh dấu like
4936,positive,han ngoc :))
4937,negative,đối xử tệ bạc lắm bức xúc thế này : v
4938,positive,dị k xuyến 🙄 🙄
4939,positive,hảo hán 👏 👏
4940,positive,nguyễn thị khánh hiền
4941,positive,trúc mai :))
4942,negative,ngọc hà
4943,positive,b chịu đựng
4944,positive,ngoc my 🤣 🤣
4945,negative,vanh vanh
4946,positive,gan to đấy
4947,negative,thảo thỏ
4948,positive,ảnh 🤣
4949,positive,phương chi e học lớp
4950,negative,khanhduy bui
4951,positive,"ảnh , gửi"
4952,positive,dại phạm minh thảo
4953,positive,nhựt minh trung tín yu <someone> duy võ
4954,negative,hùng
4955,positive,sam samm k đọc m
4956,positive,dc lắm xuyến ha ha
4957,positive,mai phạm
4958,positive,nhung sam 🤣 học hỏi
4959,negative,chào thân ái đéo 🤣 🤣 🤣
4960,negative,ng hương
4961,negative,3 phim
4962,negative,mai thúy nhi phạm b trc nghỉ t gửi vô
4963,positive,trận atl inter mìh đoán kiểu kéo pen y như trận ars poto . 😂 😂 😂
4964,negative,tưởng inter lắm . toàn bắt nạt đc giải seria yếu đuối
4965,negative,atm đá sống chết kinh vcl ... thủ ổn
4966,negative,thằng ad đell đăng 🤡
4967,negative,dortmund 2-0 🙄 ad bù
4968,negative,hóa top 1 seria ngang cơ top 4 laliga 😆
4969,negative,xứng đáng inter
4970,negative,thua dortmund phút cuôid
4971,positive,sancho dortmund đá hẳn
4972,negative,vãi tiếc vãi hôm qua hiệp 1 trận inter vs atm
4973,negative,mấy inter đá bịp lắm xứng đáng =)))
4974,negative,inter tạch r 😂 😂 😂
4975,positive,tưởng inter lắm
4976,positive,bá chủ serie a ngục champions league 💀
4977,negative,inter mùa mấy 😅
4978,negative,depay thg inter cook đầu
4979,positive,marid mãi đỉnh :))
4980,positive,"lịch bốc thăm tứ kết 18 h 15/3 mong tứ kết mc bayern , real arsenal"
4981,negative,"đề nghị ad xả đồ đăng nha , trận dortmund thắng 1-0 kkk"
4982,negative,chán inter
4983,positive,inter ao trình seria vô c1 mấy kẹ khóc 😂
4984,positive,sancho dc đá c1 kk
4985,negative,atm
4986,positive,inter xong mùa giải hả
4987,negative,inter oi
4988,negative,pen inter đá sút chim
4989,positive,nguyễn thế kỷ inter đi tiếp kkk
4990,negative,"hôm qua cks thằng bảo arsenal vòng chủ inter tắt điện , real ."
4991,positive,inter :))
4992,negative,quốc thái banh
4993,positive,đồi lốp inter mày kìa
4994,negative,thằng caragơ real k intơ k nhục k
4995,positive,simone c1 đấy bọt lắm . nửa xanh thành milan tự trách tận dụng chả loạt luân lưu
4996,negative,man đần cayyyyy sanchos lắm
4997,positive,mấy inter chất gỗ lim
4998,negative,inter cút
4999,negative,vl inter
5000,negative,dm thg sancho
5001,negative,tiếc inter
5002,negative,tơ tơ
5003,negative,inter gà v
5004,negative,trần chí nhân inter kiểu hành gà seri a 🥲
5005,negative,tuấn hòa sancho rời mân đàn lộ nguyên hình :))
5006,negative,ad bú đá
5007,negative,đội
5008,positive,cầu thủ rời mu đá phết .. ghi bàn ... mu đá ngu bò
5009,negative,"taoo thề , thằbg chó gỗ matinez đéoo xứng đội trưởng , đi đá pen bắn chim đâuu"
5010,negative,inter 😭 😭
5011,negative,"2023 inter cs lukaku , 2024 inter cs thuram =))"
5012,negative,sai r
5013,negative,tội inter
5014,positive,chô đứa bon thế
5015,negative,ko clb 😃
5016,negative,rụng .
5017,negative,lautaro cay lắm :)))) sút trời
5018,positive,tây ban nha chiếm ưu thế 3 vé đi tiếp
5019,positive,trung truk bọn mu chê sancho đá c1
5020,negative,laliga ngta 4 đội tứ kết 3 ngoại hang đồ nguu man đần đéo đc 1 vòng đồ ăn hại
5021,positive,bú 2 kèo
5022,positive,"học sinh abm , nhắn nha"
5023,positive,lautaro martinez =)))))
5024,positive,may hôm qua th lautaro :)))
5025,negative,nghĩathoi kh buồn
5026,negative,"inter ngu vc , toàn phế vật đá pen"
5027,negative,sv inter
5028,negative,sancho ko phế . mu phế
5029,negative,"inter ngu chó , đá kiểu đấy thua , đá tử thủ"
5030,negative,inter ngáo đấy
5031,negative,đắng lautaro
5032,positive,bay fco
5033,positive,c1 thằng bản lĩnh thằng thắng
5034,negative,lưu nhật quang hòe
5035,positive,"tui yêu , bú xiên 4"
5036,negative,inter đá penalty lon què : d
5037,positive,tây ban nha 3 team 2 team đức 2 team pháp 1 team => >> cực kỳ hấp dẫn kịch tính ae dự đoán cặp tứ kết đi
5038,negative,quang bóng đá k trc
5039,positive,lautaro
5040,negative,mẹ thần rừng đi inter
5041,negative,phế vật lautaro 🤣
5042,positive,lautaro matinet 😂 sút uy tín đấy
5043,negative,<someone> ' ( (
5044,positive,long ta rô
5045,negative,đại diện siria thằng
5046,positive,jan oblak .
5047,positive,lautaro sút
5048,positive,atm mãi yêu
5049,positive,cty chả b 😂 thích nâng đấy
5050,negative,kiếp làm thuê
5051,negative,"lương 4 tr8 t vote m chờ trùm bao đánh chớt đi , thể loại đôi co"
5052,negative,nhắn chiều cổng cty t :)))
5053,negative,", công nhân chuyền bảo lãnh vp pk"
5054,negative,xách mỏ chửi tù đi chờ j 😌
5055,positive,"chúc mừng , thoát đc cty gia đình"
5056,negative,chỗ éo lương 4.8 ql kiểu ch chặn đường đơm
5057,negative,"cty qly ép nghỉ đẹp , nổi , mẻ kìa"
5058,negative,lương cao nghỉ tiếc lương 4.8 thì vả vỡ mồm ql đi . kiếp làm thuê hoạnh họe
5059,positive,"xúc , tầm ngại vết bẩn 🤣"
5060,negative,"t , lương 12 tr ổn đổi sếp , công việc xong cb cv t , ko t đi vòng vòng t ko , bảo lương 12 tr đừng tưởng , nghỉ chủ nhật 7 h nt 1 lèo hoạt động cv tuần , trưa 11 h dt gửi mail công việc , tối nt kiu họp đầu tuần đi 😃 tuần đầu t tuần t dell trl , thu2 bảo a nt e ko rep , sếp lãnh đạo lương lm chủ nhật e :)))"
5061,negative,"vây , con người ko ."
5062,positive,nguyệt dương cân tất 🤣
5063,negative,ko quản lý quản lý . 😌 😌 😌
5064,negative,"4.8 b . lương quản lí hãm ngta nghỉ . đầu mạnh dạn đổi , ko lấn cấn thưởng"
5065,negative,"thương ní , tui hum sếp đì nma sếp tui thân 1 thằng nv , thằng chỉ trích tui đi làm kia cv toàn dồn đầu , chat sếp nhắc nhở 3 tội chú ý làm việc nghịch đt , tui nửa đi sếp mắng 1 . tui ức lắm tui sếp nhắc nhở chẳng , đồng nghiệp , hum đứng phe tui sếp cv tui say bye ."
5066,negative,đổi job đi 4.8 tha thiết
5067,positive,"trình độ hiểu biết kỹ năng tranh luận cỡ , cn phí , kiếm làm bạn"
5068,negative,ông bà ql kiểu tầm => nồi cám lợn
5069,negative,"rủ đi nhậu xong chửi mặt trận , mặc váy so sánh 🫵 🏻"
5070,negative,ngón phán xét kia t t . t rủa đầu thai =))
5071,negative,minh phương đoàn dũng cty s giấu =))
5072,negative,"hoan hỉ hoan hỉ . 1 trận nghỉ . nhân viên nghỉ đa phần quản lý tồi . đi mang tiếng quản lý đường . thui k xúi j . vs kinh nghiệm năng lực xứng đáng , k tương lai"
5073,negative,", nghỉ . nghỉ đi êi ."
5074,negative,thả ctay đi =))
5075,negative,"sếp cũ t , t nghỉ việc . 🤡"
5076,negative,ngọc diệp lương 2 tr kém mẹ group kkkk
5077,negative,4 tr8 tưởng 48 tr . hãm :)) nghỉ việc ql ql đi cửa đi :))
5078,positive,"công ty chủ tịch bảo , quản lý bảo đc nhân viên thay quản lý ."
5079,positive,võ lê đông thạnh cty 🤣 🤣 🤣
5080,negative,"ql toàn tưởng sếp ko , mấy ai công tư phân minh . 10 cty 9 cty"
5081,positive,thử văn phòng 🥺 chỗ tuyển sale k kinh nghiệm đh . công việc đỡ vất vả
5082,negative,cty tao câu châm ngôn .. chiều cổng nói chuyện 😆 😆 😆
5083,positive,ngô nhật tân train đi
5084,positive,ban đầu cug dc . thây qly nchuyen voi giư chứng từ hóa đơn tư nhiên xúm gai voi
5085,negative,""" tan cổng công ty tao """
5086,negative,"/ sai , sai . nói chuyện : ưu tiên kinh nghiệm . củng cố , thừa nhận thiếu sót . cty exp , má đi làm bào ngân sách cty tài cán mẹ . cậy quyền thân thông tin nội bộ . + bonous câu : đừng 1 . => dạ vâng , , cty đội ngũ chuyên môn công việc . eo ôi , 1 não 2 nghìn 1 bìa , 1 trí tuệ soi kính hiển vi . iq , xếp 2 thế giới , loài người . 🙂"
5087,negative,tai … tai . tai thính vl
5088,negative,đéo chợ hàng lương đc 6 tr nuôi 3 bữa :))))
5089,negative,dix sếp cũ t ghê lun
5090,negative,nghỉ nhân viên nghỉ quản lí
5091,negative,"ql , kể ra k lắm .. 1 quen dí đuổi . 1 đơn hàng care cẩn thận báo ql . thành kiến ng ta cho xong ( ) h kiểm tra hàng 1 chút update hệ thống ( giao nhận kt trc đồng ý nhập kho ) . báo ql kt , đương nhiên check hệ thống hiện . r phép giám đốc cf ( cọc ) k rút cọc k đợi . ae cf chán chê xong , tiện trưa rủ đi . xong xuôi nhắc ql kiểm tra 1 hệ thống ( kho kt xong , 1 ng xác nhận hàng nhập nhập hệ thống . , bận đi cf trưa ) . ql trả lời , tức điên ầm ĩ . ql , àh k ql 🤣"
5092,negative,"ko =)))) công ty to bè phái cho dù tư nhân nhà nước đi ko hòa đồng , chăm chăm làm việc đối tượng sếp ko mắt hòa nhập môi trường làm việc tồn tại , cty thay thế nhân viên dc hòa đồng đội công ty : 3 thế giới xoay quanh , trừ tầm ảnh hưởng"
5093,negative,h cổng =))
5094,negative,lịch sự che 🤣 🤣
5095,negative,"t chửi lộn dùm nha , ghét cđ qá"
5096,negative,thế đéo đi : (
5097,negative,:))) hẹn chiều cổng nói chuyện bố láo quen đi
5098,negative,xóa dữ liệu . viết đơn nghỉ việc
5099,negative,"thề mấy công xưởng mấy a . c leader hề ghét , ghét mấy sub leader kìa , chân chạy vặt toàn mặt , toàn chim lợn ngỡ hồng hạc 😝"
5100,positive,mai lan
5101,positive,daisy nt hẹn cổng nói chuyện 1 lát
5102,negative,công ty tao công nhân vác dao cổng cty
5103,negative,"thông cảm . leader "" gợi ý "" nghỉ việc ko đi nhậu , ko lê đôi mách team , chê ko hòa đồng kiểu blah . team toxic đồng ý nghỉ , trình bày nhân sự vs sếp "" leader khuyên nghỉ "" . vụ leader giải trình , team bay màu . chẳng jobs ."
5104,negative,"xưa t đi hễ lỗi sếp è đầu t chửi lỗi tự t , t chả quản lí , kiêm 2 bộ phận lương mấy 🤡 thế t r nghỉ 🤡 chả , bùa"
5105,negative,"t m , t kh đc tuyển :)))"
5106,negative,quản lý óc chó
5107,negative,"sếp cũ t ngáo đì tao ghét thân tao , kiểu tham gia nhân viên . đi chăm mẹ ốm tưởng đi mặc dù ảnh hưởng =))))"
5108,positive,"quản lý nghỉ quan hệ rộng công ty 🤭 xui ghê , táp ná thở"
5109,positive,cty chữ c kết thúc nic z =))
5110,positive,"chro , kinh nghiệm nghỉ quản lý lẫn"
5111,negative,"t chả đi ăn . khả năng ql quen đấy . t đì y xì . nhân sự tuyển , ql nhân sự đồng ý . kết quả t đì , đi full chủ nhật , nghỉ đẩy t , đẩy quen ả nhân sự tuyển dụng ban đầu . t cặm cụi vs t , t sợ . t chả , t chỗ lương sếp ok . vs ql lũ bè phái ql ổn ."
5112,positive,:))) thời buổi dị .
5113,negative,1 đổi hòa đồng chúng nó 2 face id nghỉ 😆 😆
5114,negative,t t chữi nhục mặt nha
5115,positive,<someone> tiêu diệt 🤣
5116,negative,"chửi , chửi choết moẹ đi ..."
5117,negative,đứa nịnh 😏 😏 😏
5118,negative,"đấm trận , ước mơ đấy hộ 2 phát đạp nha"
5119,negative,khong đấm cấp
5120,negative,"ngta , viết đơn từ bỏ công việc , từ bỏ công ty đíu công ty quản lý hãm l :))"
5121,positive,trangg thu
5122,negative,"qly đổ lỗi thành bật . ghim đi đọt kiểu . bộ phận thành dân cơ động bay nhảy khắp cty , 7749 phụ cấp + tay nghề , lương lương mẻ ý chẳng qly . cảm ơn mẻ đối xử 🙃"
5123,negative,mua váy hẹn chiều cổng innova bro
5124,negative,mấy mẹ phận đi lm thuê lm mướn giỏ giọng hạnh họe cty 🙂
5125,positive,"tn giang cãi , 🤣 🤣 🤣"
5126,positive,xuân đào m nick nói xấu c eo ko . đọc 2 câu t nghi m lắm
5127,negative,"anh chị lừa tiền mạng , nhiệm vụ telegram , shoppe ... sàn điện tử rút . nhắn tin . thu hồi tiền lừa ( lừa giúp đồng cảnh ngộ , bỏ qua )"
5128,negative,t ql m j bơi đi :)))
5129,positive,"ql , ae thắc mắc j k giải đáp 1 thể"
5130,negative,"ui trc t . t nhân sự , nhân viên phạm lỗi phạt . bth phạm lỗi t trừ tiền đấy . đấy t trừ con em đ ô ql , t đi kiểu thét lửa mẹ đi hớt sếp t trừ oan , sếp mò tao , sếp đ kịp tao chặn cmnl r , thẳng sếp ql t đc trừ tao điên đầu lương , quạt sếp cáu lắm r . sếp t bảo xong phòng . chối vãi bọp quan hệ anh em củ c 💀"
